timestamp,client_ip,country,city,provider,asn,status,method,path,vpn,proxy,mobile,bot
2026-07-04T07:05:14.270783+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:05:14.348295+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:05:14.383443+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:05:14.421971+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Elberfelder 1905/books,False,False,False,False
2026-07-04T07:05:20.546656+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/Schlachter 1951/books,False,False,False,False
2026-07-04T07:05:22.660023+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&book=Rut&translation=Schlachter+1951&page=1&limit=20,False,False,False,False
2026-07-04T07:05:29.099732+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&book=Rut&translation=Schlachter+1951&page=1&limit=20,False,False,False,False
2026-07-04T07:05:36.177314+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&book=Rut&translation=Schlachter+1951&page=1&limit=20,False,False,False,False
2026-07-04T07:05:47.88484+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&book=Rut&translation=Schlachter+1951&page=1&limit=20,False,False,False,False
2026-07-04T07:05:50.503382+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&book=Rut&translation=Schlachter+1951&page=1&limit=20,False,False,False,False
2026-07-04T07:05:52.679714+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&book=Rut&translation=Schlachter+1951&page=1&limit=20,False,False,False,False
2026-07-04T07:05:53.182029+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/search?q=f+Denn+also+Gott&book=Rut&translation=Schlachter+1951&page=1&limit=20,False,False,False,False
2026-07-04T07:08:54.590501+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:08:54.661954+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:08:54.6981+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:08:54.736493+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:09:01.683327+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:09:01.948531+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:02.03742+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:02.098143+00:00,194.94.18.209,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:09:04.831454+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:09:04.876549+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T07:09:04.942298+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:04.973365+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:05.007096+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:09:06.95009+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:09:07.011619+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:07.014376+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/static/favicon.ico,False,False,False,False
2026-07-04T07:09:07.042405+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:07.075344+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:09:32.789039+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
2026-07-04T07:09:32.829264+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/static/base.css,False,False,False,False
2026-07-04T07:09:32.864157+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:32.865117+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/translations,False,False,False,False
2026-07-04T07:09:32.867968+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/static/favicon.ico,False,False,False,False
2026-07-04T07:09:32.896887+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/api/WEB/books,False,False,False,False
2026-07-04T07:09:34.887963+00:00,129.70.27.178,Germany,Bielefeld,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,N/A,200,GET,/search.html,False,False,False,False
